date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-09-03,37.34166666666667,26.037499999999998,472.25,22.191666666666666,6.670833333333333,61.625,0.2966666666666667,0.0,2.0833333333333335,77.04166666666667,55.708333333333336
2022-09-04,22.775000000000002,15.833333333333334,346.2083333333333,15.775,7.641666666666667,62.041666666666664,0.3575,0.0,1.3333333333333333,64.16666666666667,40.541666666666664
2022-09-05,25.379166666666666,17.175,362.0416666666667,21.133333333333333,10.970833333333333,35.333333333333336,0.3779166666666667,0.7083333333333334,0.8624999999999999,57.916666666666664,31.458333333333332
2022-09-06,44.125,29.458333333333332,445.4583333333333,21.320833333333333,17.691666666666666,55.791666666666664,0.47583333333333333,1.625,1.34375,77.66666666666667,55.333333333333336
2022-09-07,27.337500000000002,18.879166666666666,358.3333333333333,16.099999999999998,6.320833333333333,54.833333333333336,0.39875,0.041666666666666664,1.1354166666666667,76.125,53.541666666666664
2022-09-08,31.070833333333336,21.65833333333333,371.2916666666667,17.583333333333332,5.5874999999999995,54.583333333333336,0.5187499999999999,0.125,0.8708333333333332,64.58333333333333,38.375
2022-09-09,20.579166666666666,14.4,300.8333333333333,11.758333333333333,2.891666666666667,67.20833333333333,0.32416666666666666,0.0,1.8979166666666665,64.16666666666667,39.75
2022-09-10,24.620833333333334,17.191666666666666,406.6666666666667,17.2375,7.154166666666666,57.458333333333336,0.31124999999999997,0.0,1.0666666666666667,60.166666666666664,33.875
2022-09-11,13.220833333333333,9.258333333333333,296.7083333333333,13.833333333333334,5.8875,58.791666666666664,0.19583333333333333,0.0,0.9291666666666667,45.958333333333336,27.541666666666668
2022-09-12,12.279166666666667,8.583333333333334,312.5416666666667,15.600000000000001,5.166666666666667,52.458333333333336,0.12375000000000001,0.0,0.6749999999999999,38.541666666666664,22.458333333333332
2022-09-13,7.816666666666666,5.391666666666667,214.125,9.116666666666667,3.725,45.916666666666664,0.10041666666666667,0.125,1.30625,32.458333333333336,19.125
2022-09-14,7.208333333333333,4.904166666666667,163.45833333333334,7.3,3.033333333333333,34.208333333333336,0.1325,0.3333333333333333,1.6479166666666665,19.0,13.958333333333334
2022-09-15,6.241666666666667,4.279166666666667,172.08333333333334,7.908333333333334,3.125,38.5,0.14875000000000002,0.125,1.575,20.333333333333332,15.458333333333334
2022-09-16,7.45,5.133333333333334,181.45833333333334,8.4125,3.733333333333333,39.375,0.18083333333333332,0.0,1.3583333333333334,19.625,15.791666666666666
2022-09-17,9.716666666666667,6.7124999999999995,213.70833333333334,10.9125,4.104166666666667,36.25,0.1875,0.125,1.3479166666666667,25.916666666666668,15.5
2022-09-18,13.700000000000001,9.174999999999999,218.25,11.129166666666668,4.820833333333334,38.708333333333336,0.20833333333333334,1.2916666666666667,1.5145833333333334,29.375,17.666666666666668
2022-09-19,23.5125,15.104166666666666,233.04166666666666,12.379166666666668,5.683333333333334,43.375,0.32083333333333336,4.166666666666667,1.6270833333333332,51.25,26.541666666666668
2022-09-20,26.229166666666668,16.391666666666666,221.70833333333334,11.570833333333333,7.125,50.0,0.3941666666666667,5.416666666666667,1.0875000000000001,58.125,31.75
2022-09-21,26.7375,17.145833333333332,250.16666666666666,13.745833333333332,8.766666666666667,49.416666666666664,0.5245833333333333,4.416666666666667,1.1083333333333332,60.375,33.791666666666664
2022-09-22,23.604166666666668,15.366666666666667,254.0,15.058333333333332,9.825000000000001,37.875,0.42791666666666667,2.9583333333333335,0.7166666666666667,59.916666666666664,33.208333333333336
2022-09-23,19.245833333333334,12.516666666666666,228.45833333333334,13.379166666666668,6.920833333333333,34.708333333333336,0.1875,2.4583333333333335,1.6187500000000001,54.541666666666664,28.333333333333332
2022-09-24,14.15,9.570833333333333,217.33333333333334,11.645833333333334,6.070833333333333,39.208333333333336,0.13958333333333334,0.75,1.7604166666666667,41.0,22.125
2022-09-25,20.837500000000002,14.1625,272.375,13.854166666666666,7.808333333333334,46.0,0.17500000000000002,0.5833333333333334,1.9104166666666667,44.458333333333336,24.166666666666668
2022-09-26,32.1875,21.645833333333332,349.9583333333333,21.004166666666666,10.758333333333333,43.958333333333336,0.23458333333333334,1.25,1.5833333333333333,65.75,39.791666666666664
2022-09-27,45.30416666666667,30.304166666666664,421.4166666666667,20.625,17.412499999999998,66.0,0.2758333333333333,1.0833333333333333,2.066666666666667,82.375,60.0
2022-09-28,46.15,30.849999999999998,422.3333333333333,19.974999999999998,17.591666666666665,71.70833333333333,0.40166666666666667,0.9166666666666666,1.7041666666666666,89.5,64.33333333333333
2022-09-29,41.0375,27.983333333333334,425.1666666666667,21.620833333333334,13.383333333333333,62.25,0.48875,0.75,1.2333333333333334,84.33333333333333,62.583333333333336
2022-09-30,54.79583333333333,38.05833333333333,550.125,23.245833333333334,11.258333333333333,80.125,0.595,0.5,1.3291666666666666,96.29166666666667,66.91666666666667
2022-10-01,56.90833333333333,39.43333333333333,528.0416666666666,21.129166666666666,15.65,86.66666666666667,0.7008333333333333,0.375,0.8604166666666667,111.0,71.83333333333333
2022-10-02,49.074999999999996,33.15833333333333,424.3333333333333,20.404166666666665,17.2375,75.20833333333333,0.5220833333333333,1.0,1.5270833333333333,98.875,67.91666666666667
2022-10-03,45.10833333333333,30.3125,402.9166666666667,21.120833333333334,20.495833333333334,63.791666666666664,0.41958333333333336,0.8333333333333334,1.7625,93.75,66.04166666666667
2022-10-04,49.00416666666666,33.1625,401.4583333333333,22.22083333333333,18.320833333333333,63.0,0.41958333333333336,1.3333333333333333,1.7083333333333333,89.375,64.375
2022-10-05,50.4,34.2875,446.125,22.90833333333333,16.8625,65.20833333333333,0.48208333333333336,1.4583333333333333,1.1937499999999999,99.41666666666667,68.25
2022-10-06,38.354166666666664,26.045833333333334,407.4166666666667,22.0125,16.4375,62.833333333333336,0.6675,1.4583333333333333,0.9375,91.0,65.16666666666667
2022-10-07,12.533333333333333,8.479166666666666,196.16666666666666,11.229166666666666,5.875,52.0,0.21625000000000003,0.25,0.7458333333333335,54.791666666666664,31.375
2022-10-08,17.212500000000002,11.529166666666667,240.125,12.058333333333332,5.2749999999999995,47.583333333333336,0.19958333333333333,0.4166666666666667,1.664583333333333,35.625,22.083333333333332
2022-10-09,32.300000000000004,22.212500000000002,439.0416666666667,21.945833333333336,8.691666666666666,42.5,0.17125,0.4583333333333333,1.9333333333333333,62.958333333333336,36.458333333333336
2022-10-10,50.35,34.84583333333333,537.5833333333334,25.329166666666666,12.237499999999999,57.0,0.4925,0.375,1.2395833333333333,88.08333333333333,62.625
2022-10-11,27.179166666666664,18.979166666666668,350.5,14.779166666666667,3.625,59.375,0.36041666666666666,0.0,1.0291666666666666,80.16666666666667,56.875
2022-10-12,20.379166666666666,14.245833333333332,297.125,12.208333333333334,2.308333333333333,58.666666666666664,0.24458333333333335,0.0,0.7083333333333334,57.375,31.75
2022-10-13,20.854166666666668,14.579166666666666,264.5,8.304166666666667,2.4375,72.0,0.28291666666666665,0.0,1.1375,54.958333333333336,31.333333333333332
2022-10-14,20.441666666666666,14.299999999999999,262.25,7.9875,2.85,75.625,0.32,0.0,1.0354166666666667,58.416666666666664,33.458333333333336
2022-10-15,33.19166666666667,23.15416666666667,328.0833333333333,10.958333333333334,6.9750000000000005,84.66666666666667,0.3125,0.3333333333333333,1.8083333333333333,59.833333333333336,40.541666666666664
2022-10-16,38.93333333333333,27.15833333333333,351.3333333333333,10.916666666666666,7.520833333333333,84.79166666666667,0.49500000000000005,0.5416666666666666,1.6145833333333333,80.58333333333333,60.666666666666664
2022-10-17,17.879166666666666,12.512500000000001,253.33333333333334,9.733333333333333,2.5541666666666667,65.875,0.2333333333333333,0.0,1.05,65.25,41.958333333333336
2022-10-18,33.637499999999996,23.520833333333332,527.5416666666666,21.47083333333333,5.758333333333333,64.29166666666667,0.22583333333333333,0.0,0.975,61.833333333333336,38.041666666666664
2022-10-19,41.637499999999996,29.145833333333332,667.5416666666666,30.545833333333334,9.233333333333333,58.583333333333336,0.3025,0.0,0.8458333333333333,86.83333333333333,63.291666666666664
2022-10-20,27.395833333333332,19.166666666666668,395.2083333333333,17.616666666666667,3.7375000000000003,67.54166666666667,0.3441666666666667,0.0,1.1187500000000001,72.66666666666667,49.375
2022-10-21,29.579166666666666,20.695833333333333,319.125,12.845833333333333,2.4499999999999997,67.875,0.4608333333333334,0.0,0.8166666666666668,62.875,37.041666666666664
2022-10-22,34.87083333333333,24.316666666666666,287.7083333333333,7.895833333333333,6.5125,92.125,0.49416666666666664,0.375,1.4229166666666666,71.29166666666667,50.458333333333336
2022-10-23,45.645833333333336,31.370833333333334,353.1666666666667,13.283333333333333,8.970833333333333,86.29166666666667,0.25708333333333333,2.5,1.8479166666666667,86.75,63.291666666666664
2022-10-24,62.14166666666667,42.65833333333333,605.5833333333334,23.066666666666666,9.408333333333333,76.04166666666667,0.30333333333333334,4.0,1.7354166666666666,102.95833333333333,69.29166666666667
2022-10-25,72.95416666666667,50.40833333333333,906.2916666666666,40.729166666666664,11.270833333333334,73.625,0.2783333333333333,2.9583333333333335,1.7979166666666666,128.20833333333334,77.375
2022-10-26,77.53750000000001,53.44583333333333,912.4166666666666,41.46666666666667,15.070833333333333,75.08333333333333,0.30041666666666667,2.0833333333333335,1.7458333333333333,149.58333333333334,85.33333333333333
2022-10-27,58.525,40.44583333333333,426.0,14.283333333333333,8.950000000000001,96.29166666666667,0.3354166666666667,2.2083333333333335,1.7208333333333332,117.91666666666667,74.08333333333333
2022-10-28,57.23333333333333,39.612500000000004,378.0,11.5,10.058333333333334,99.0,0.36333333333333334,2.0416666666666665,1.6895833333333332,112.5,72.45833333333333
2022-10-29,47.79583333333333,33.13333333333333,372.25,13.137500000000001,8.504166666666666,89.70833333333333,0.24958333333333335,1.5,1.8041666666666665,105.125,70.08333333333333
2022-10-30,49.97083333333333,34.4375,368.7083333333333,14.358333333333334,8.745833333333334,89.95833333333333,0.24541666666666664,3.25,1.7354166666666666,89.83333333333333,64.58333333333333
2022-10-31,74.30833333333334,51.145833333333336,421.75,13.270833333333334,10.258333333333333,97.66666666666667,0.46708333333333335,5.208333333333333,1.58125,120.54166666666667,75.04166666666667
2022-11-01,71.90416666666667,50.041666666666664,385.25,9.804166666666667,10.5,104.25,0.46416666666666667,2.5416666666666665,1.6145833333333333,140.95833333333334,81.375
2022-11-02,68.77083333333333,48.0875,369.375,9.320833333333333,9.791666666666666,102.375,0.4675,1.125,1.5583333333333333,133.125,78.95833333333333
2022-11-03,54.77916666666667,37.895833333333336,349.2083333333333,10.891666666666666,8.933333333333334,95.70833333333333,0.2704166666666667,2.5833333333333335,1.6479166666666665,120.0,74.83333333333333
2022-11-04,51.729166666666664,35.63333333333333,323.0,9.5375,10.5,96.79166666666667,0.2775,2.625,1.64375,98.58333333333333,67.83333333333333
2022-11-05,51.59583333333333,35.67916666666667,332.1666666666667,10.7125,11.304166666666667,93.91666666666667,0.25375,2.0833333333333335,1.6520833333333333,102.0,69.0
2022-11-06,51.875,35.67916666666667,389.5,14.329166666666666,9.475,88.75,0.28750000000000003,2.7916666666666665,1.6125,99.125,68.04166666666667
2022-11-07,64.675,44.25416666666666,553.7083333333334,22.025000000000002,8.270833333333334,82.625,0.3233333333333333,5.333333333333333,1.5854166666666665,110.54166666666667,71.75
2022-11-08,75.25833333333334,51.69583333333333,687.8333333333334,26.825,9.725,80.54166666666667,0.5420833333333334,5.25,1.46875,128.375,77.54166666666667
2022-11-09,72.32083333333334,49.99166666666667,593.0833333333334,23.90416666666667,9.375,82.625,0.5795833333333333,3.5416666666666665,1.3479166666666667,147.0,83.625
2022-11-10,58.92083333333333,40.90833333333333,365.4166666666667,10.954166666666666,10.075000000000001,98.95833333333333,0.3941666666666667,2.1666666666666665,1.4229166666666666,124.5,76.20833333333333
2022-11-11,63.40416666666667,44.15833333333333,353.875,9.279166666666667,11.908333333333333,103.625,0.49583333333333335,1.5833333333333333,1.3645833333333333,112.54166666666667,72.375
2022-11-12,74.21249999999999,51.76666666666667,369.0,8.566666666666666,11.858333333333334,99.29166666666667,0.5925,1.5833333333333333,1.3166666666666667,131.91666666666666,78.58333333333333
2022-11-13,83.8,58.52916666666667,434.625,13.629166666666668,9.920833333333333,90.5,0.5479166666666667,2.0416666666666665,1.3416666666666666,145.54166666666666,83.125
2022-11-14,80.07083333333334,55.975,529.25,16.129166666666666,12.387500000000001,88.75,0.5733333333333334,0.9166666666666666,1.3687500000000001,151.375,86.625
2022-11-15,87.52083333333333,61.07083333333333,585.4166666666666,20.599999999999998,10.7125,89.125,0.72125,1.5833333333333333,1.24375,151.08333333333334,86.29166666666667
2022-11-16,81.12916666666666,56.55833333333334,533.9583333333334,20.691666666666666,8.470833333333333,87.41666666666667,0.5170833333333333,2.0833333333333335,1.28125,153.16666666666666,89.125
2022-11-17,72.1875,50.074999999999996,377.8333333333333,11.2875,9.079166666666667,102.125,0.42333333333333334,3.5833333333333335,1.4416666666666667,144.83333333333334,82.83333333333333
2022-11-18,60.00833333333333,41.4375,371.6666666666667,14.491666666666667,8.204166666666667,92.25,0.35125,3.1666666666666665,1.4708333333333332,120.54166666666667,75.0
2022-11-19,73.83333333333333,51.416666666666664,346.6666666666667,9.725,9.325000000000001,96.16666666666667,0.4879166666666667,3.0833333333333335,1.3895833333333334,125.66666666666667,76.58333333333333
2022-11-20,64.4875,44.94583333333333,324.625,9.570833333333335,8.966666666666667,98.5,0.28833333333333333,1.9583333333333333,1.59375,138.16666666666666,80.58333333333333
2022-11-21,64.83749999999999,45.020833333333336,351.2083333333333,9.9125,10.174999999999999,107.04166666666667,0.28375,2.5416666666666665,1.5125,119.45833333333333,74.625
2022-11-22,78.05,54.275,556.375,16.55,12.25,100.75,0.37916666666666665,2.5416666666666665,1.4833333333333334,130.79166666666666,78.29166666666667
2022-11-23,80.53333333333333,55.74583333333334,608.5,21.6875,12.633333333333333,86.91666666666667,0.43375,2.875,1.4749999999999999,149.95833333333334,84.54166666666667
2022-11-24,86.8,59.550000000000004,575.8333333333334,18.608333333333334,10.3375,80.91666666666667,0.7245833333333334,1.4166666666666667,1.2479166666666666,152.04166666666666,87.625
2022-11-25,85.125,58.487500000000004,672.625,26.866666666666664,12.866666666666667,71.75,0.8854166666666666,0.20833333333333334,1.1,147.16666666666666,83.95833333333333
2022-11-26,108.27916666666665,74.425,819.5833333333334,37.49583333333333,16.3625,69.08333333333333,1.1370833333333332,0.625,0.8875000000000001,158.125,96.58333333333333
2022-11-27,136.06666666666666,93.62916666666666,1066.6666666666667,49.12083333333334,25.633333333333336,80.0,1.3495833333333334,0.75,0.5645833333333333,166.54166666666666,109.70833333333333
2022-11-28,89.10833333333333,61.90833333333333,860.8333333333334,38.833333333333336,22.575,75.875,0.5295833333333334,0.25,1.1375,162.58333333333334,103.45833333333333
2022-11-29,78.32916666666667,54.54583333333333,841.3333333333334,39.0,16.270833333333332,66.70833333333333,0.48416666666666663,0.3333333333333333,1.3499999999999999,138.125,81.20833333333333
2022-11-30,74.4875,51.800000000000004,504.125,20.745833333333334,10.883333333333333,82.45833333333333,0.5179166666666667,0.25,1.2916666666666667,148.375,84.0
2022-12-01,65.925,45.800000000000004,398.5416666666667,14.25,10.85,100.5,0.32208333333333333,0.25,1.3354166666666665,128.54166666666666,77.45833333333333
2022-12-02,95.29166666666667,66.075,628.375,21.675,14.995833333333332,107.79166666666667,0.5975,0.125,1.2020833333333332,144.33333333333334,83.83333333333333
2022-12-03,126.37916666666666,87.325,772.0416666666666,27.46666666666667,21.72083333333333,91.125,1.0025,0.0,1.0833333333333333,162.20833333333334,103.0
2022-12-04,122.60833333333333,84.7625,557.5,11.691666666666668,22.675,92.54166666666667,1.1475,0.0,0.9562499999999999,168.33333333333334,112.29166666666667
2022-12-05,110.49583333333334,76.45833333333333,552.5833333333334,17.683333333333334,14.054166666666667,88.54166666666667,1.2504166666666667,0.25,0.8666666666666667,161.29166666666666,101.5
2022-12-06,99.00833333333333,68.6125,556.7083333333334,17.875,13.716666666666667,87.95833333333333,1.095,0.0,1.0374999999999999,159.08333333333334,98.08333333333333
2022-12-07,90.3875,62.699999999999996,521.4166666666666,16.770833333333332,12.070833333333333,91.66666666666667,0.7637499999999999,0.125,1.2291666666666667,154.5,91.375
2022-12-08,107.55,74.49166666666666,488.0416666666667,15.229166666666666,12.299999999999999,94.33333333333333,0.7283333333333334,0.5833333333333334,1.1395833333333334,157.58333333333334,96.0
2022-12-09,55.270833333333336,38.46666666666667,403.7083333333333,17.2,10.895833333333334,80.04166666666667,0.16874999999999998,0.875,1.4541666666666666,142.58333333333334,85.83333333333333
2022-12-10,50.54583333333333,34.920833333333334,456.375,19.091666666666665,9.220833333333333,78.20833333333333,0.16708333333333333,2.2916666666666665,1.4312500000000001,101.45833333333333,68.95833333333333
2022-12-11,51.02916666666667,35.270833333333336,362.625,9.008333333333335,16.087500000000002,78.08333333333333,0.34125,0.5833333333333334,1.2125000000000001,102.20833333333333,69.16666666666667
2022-12-12,32.24583333333333,22.233333333333334,285.5416666666667,5.529166666666666,7.533333333333334,77.54166666666667,0.33958333333333335,0.0,1.0062499999999999,84.95833333333333,61.958333333333336
2022-12-13,17.616666666666667,12.0625,202.70833333333334,3.108333333333333,2.8791666666666664,56.458333333333336,0.18666666666666668,0.0,1.6624999999999999,63.958333333333336,38.5
2022-12-14,1.1666666666666667,0.8083333333333332,59.041666666666664,0.0,0.7875,26.458333333333332,0.04125,0.0,2.2062500000000003,22.666666666666668,13.5
2022-12-15,1.0208333333333333,0.7166666666666667,62.833333333333336,0.0,0.25833333333333336,33.958333333333336,0.04,0.0,2.2062500000000003,15.041666666666666,13.625
2022-12-16,31.941666666666666,21.8875,379.8333333333333,15.058333333333332,6.591666666666668,62.208333333333336,0.215,0.0,2.0187500000000003,34.708333333333336,29.5
2022-12-17,51.74583333333334,35.5625,321.25,9.5375,9.570833333333333,77.04166666666667,0.53,0.0,1.2833333333333334,88.79166666666667,63.458333333333336
2022-12-18,47.416666666666664,32.949999999999996,255.125,5.379166666666666,11.316666666666668,83.875,0.3975,0.0,1.4979166666666668,101.95833333333333,69.0
2022-12-19,38.420833333333334,26.849999999999998,275.0416666666667,8.904166666666667,10.0875,84.95833333333333,0.16458333333333333,0.0,1.6500000000000001,87.70833333333333,63.791666666666664
2022-12-20,49.25416666666666,34.34166666666667,381.8333333333333,14.450000000000001,15.237499999999999,91.375,0.2383333333333333,0.0,1.575,86.5,63.125
2022-12-21,62.73333333333333,43.37083333333334,543.2916666666666,18.595833333333335,16.75,95.29166666666667,0.3120833333333333,0.0,1.5041666666666667,105.45833333333333,70.125
2022-12-22,75.84583333333333,52.48333333333333,683.2916666666666,26.608333333333334,15.6625,87.70833333333333,0.3529166666666667,0.0,1.4229166666666666,135.04166666666666,79.625
2022-12-23,88.15833333333335,61.0,834.125,26.558333333333334,24.28333333333333,108.16666666666667,0.46166666666666667,0.0,1.3354166666666665,151.875,87.45833333333333
2022-12-24,79.52916666666667,55.17083333333333,560.7083333333334,13.695833333333333,38.27916666666666,111.91666666666667,0.38958333333333334,0.0,1.2604166666666667,152.5,87.70833333333333
2022-12-25,74.64583333333333,51.99583333333334,478.0,15.5375,34.333333333333336,93.5,0.28625,0.0,1.3395833333333333,143.45833333333334,82.33333333333333
2022-12-26,78.56666666666666,54.166666666666664,562.5,16.35,34.825,98.70833333333333,0.31124999999999997,0.0,1.3729166666666668,143.16666666666666,82.25
2022-12-27,76.39583333333333,52.833333333333336,629.2916666666666,19.037499999999998,34.15416666666667,96.625,0.355,0.0,1.21875,146.70833333333334,83.375
2022-12-28,76.7,53.11666666666667,605.3333333333334,21.462500000000002,24.53333333333333,88.875,0.36375,0.0,1.3645833333333333,141.20833333333334,81.375
2022-12-29,74.41666666666667,51.699999999999996,638.6666666666666,26.304166666666664,19.358333333333334,77.20833333333333,0.3279166666666667,0.0,1.3875,141.125,81.375
2022-12-30,80.69166666666666,56.050000000000004,911.9166666666666,43.96666666666667,18.904166666666665,73.625,0.3279166666666667,0.5,1.4020833333333333,144.16666666666666,82.54166666666667
2022-12-31,84.9875,59.05416666666667,993.875,48.12083333333334,28.458333333333332,92.33333333333333,0.3779166666666667,0.5833333333333334,1.2729166666666667,153.54166666666666,88.08333333333333
2023-01-01,84.07083333333334,58.13333333333333,857.2083333333334,37.949999999999996,31.308333333333334,87.58333333333333,0.26708333333333334,1.5416666666666667,1.3729166666666668,150.91666666666666,85.79166666666667
2023-01-02,72.91666666666667,50.59166666666667,617.625,26.5625,21.945833333333336,87.95833333333333,0.315,0.875,1.375,136.45833333333334,80.33333333333333
2023-01-03,84.79583333333333,58.958333333333336,648.2916666666666,24.916666666666668,25.870833333333334,91.58333333333333,0.8583333333333334,0.625,1.0145833333333332,148.95833333333334,85.16666666666667
2023-01-04,89.66250000000001,62.375,657.0,24.825,28.2375,89.04166666666667,1.2874999999999999,0.375,0.7374999999999999,151.75,87.16666666666667
2023-01-05,86.17916666666667,59.4125,515.6666666666666,16.733333333333334,12.716666666666667,77.25,0.9674999999999999,0.5833333333333334,0.9375,155.58333333333334,92.83333333333333
2023-01-06,60.75416666666666,41.170833333333334,392.5833333333333,10.870833333333332,6.5125,80.0,0.5720833333333334,0.5833333333333334,1.125,130.08333333333334,78.20833333333333
2023-01-07,124.55,86.4375,522.5,9.041666666666666,15.508333333333333,88.66666666666667,1.3812499999999999,0.875,0.69375,143.375,87.58333333333333
2023-01-08,85.51666666666667,59.5875,428.3333333333333,7.574999999999999,11.762500000000001,91.66666666666667,0.7345833333333333,0.3333333333333333,1.1208333333333333,162.58333333333334,103.54166666666667
2023-01-09,50.791666666666664,35.449999999999996,301.8333333333333,7.2875000000000005,12.549999999999999,88.79166666666667,0.20166666666666666,0.125,1.460416666666667,116.91666666666667,73.91666666666667
2023-01-10,57.07916666666666,39.84166666666667,327.75,7.854166666666667,15.420833333333334,97.5,0.19125,0.4583333333333333,1.53125,105.875,70.16666666666667
2023-01-11,68.88333333333334,48.0,407.6666666666667,9.908333333333333,23.612499999999997,121.95833333333333,0.27875,0.75,1.4270833333333333,130.08333333333334,76.625
