date,station,temperature,humidity,rain,wind_speed,wind_direction
2022-12-31 18:30:00+00:00,Shivajinagar,17.95,73.0489,0.0,5.3999996,233.13002
2022-12-31 19:30:00+00:00,Shivajinagar,18.35,71.004715,0.0,5.00128,239.74365
2022-12-31 20:30:00+00:00,Shivajinagar,18.4,70.78255,0.0,2.16,360.0
2022-12-31 21:30:00+00:00,Shivajinagar,17.95,72.81067,0.0,2.2768397,251.56496
2022-12-31 22:30:00+00:00,Shivajinagar,16.05,82.66163,0.0,3.7064266,299.0545
2022-12-31 23:30:00+00:00,Shivajinagar,16.1,85.127235,0.0,1.0182338,224.9999
2023-01-01 00:30:00+00:00,Shivajinagar,14.15,92.187675,0.0,4.510787,208.61037
2023-01-01 01:30:00+00:00,Shivajinagar,14.5,91.30996,0.0,3.319036,229.39879
2023-01-01 02:30:00+00:00,Shivajinagar,17.9,76.697655,0.0,4.1046314,307.87503
2023-01-01 03:30:00+00:00,Shivajinagar,20.7,64.64028,0.0,3.6,360.0
2023-01-01 04:30:00+00:00,Shivajinagar,23.7,52.124657,0.0,3.5455887,23.962492
2023-01-01 05:30:00+00:00,Shivajinagar,26.2,40.563404,0.0,2.7416782,23.198618
2023-01-01 06:30:00+00:00,Shivajinagar,27.9,34.35667,0.0,2.0364676,315.0001
2023-01-01 07:30:00+00:00,Shivajinagar,29.0,31.381649,0.0,3.7585104,286.6993
2023-01-01 08:30:00+00:00,Shivajinagar,29.7,29.050526,0.0,5.0142193,291.03757
2023-01-01 09:30:00+00:00,Shivajinagar,29.85,27.943848,0.0,6.151683,290.55612
2023-01-01 10:30:00+00:00,Shivajinagar,29.4,27.171192,0.0,8.534353,297.64587
2023-01-01 11:30:00+00:00,Shivajinagar,27.3,31.862608,0.0,8.225035,293.1986
2023-01-01 12:30:00+00:00,Shivajinagar,24.3,35.332413,0.0,9.346143,285.6423
2023-01-01 13:30:00+00:00,Shivajinagar,22.2,39.704254,0.0,7.5170207,286.6993
2023-01-01 14:30:00+00:00,Shivajinagar,19.8,49.908768,0.0,7.928178,267.3975
2023-01-01 15:30:00+00:00,Shivajinagar,19.35,53.079063,0.0,6.725354,254.47583
2023-01-01 16:30:00+00:00,Shivajinagar,18.2,58.780273,0.0,6.28713,246.3706
2023-01-01 17:30:00+00:00,Shivajinagar,18.6,57.133606,0.0,5.3517847,289.6539
2023-01-01 18:30:00+00:00,Shivajinagar,19.4,52.736866,0.0,3.8268526,318.81415
2023-01-01 19:30:00+00:00,Shivajinagar,19.0,52.987526,0.0,5.5887027,345.06854
2023-01-01 20:30:00+00:00,Shivajinagar,18.65,53.25396,0.0,3.319036,347.4712
2023-01-01 21:30:00+00:00,Shivajinagar,18.2,54.592392,0.0,3.2399998,360.0
2023-01-01 22:30:00+00:00,Shivajinagar,17.5,57.82584,0.0,2.9024127,330.25522
2023-01-01 23:30:00+00:00,Shivajinagar,15.8,66.84624,0.0,1.484318,284.03625
2023-01-02 00:30:00+00:00,Shivajinagar,14.5,74.64347,0.0,2.0991426,239.0363
2023-01-02 01:30:00+00:00,Shivajinagar,15.85,69.131874,0.0,1.0182338,224.9999
2023-01-02 02:30:00+00:00,Shivajinagar,17.2,65.81456,0.0,2.9024127,7.12493
2023-01-02 03:30:00+00:00,Shivajinagar,19.9,57.64592,0.0,4.39436,55.0079
2023-01-02 04:30:00+00:00,Shivajinagar,22.75,52.908104,0.0,6.28713,66.37061
2023-01-02 05:30:00+00:00,Shivajinagar,25.55,47.278442,0.0,6.9899354,78.11137
2023-01-02 06:30:00+00:00,Shivajinagar,27.6,43.141647,0.0,6.87779,83.99109
2023-01-02 07:30:00+00:00,Shivajinagar,28.9,38.467705,0.0,4.3498964,65.55606
2023-01-02 08:30:00+00:00,Shivajinagar,29.65,34.61751,0.0,4.896529,17.102825
2023-01-02 09:30:00+00:00,Shivajinagar,29.75,32.223427,0.0,7.342588,348.6901
2023-01-02 10:30:00+00:00,Shivajinagar,29.25,29.024714,0.0,8.373386,334.53668
2023-01-02 11:30:00+00:00,Shivajinagar,27.45,33.66355,0.0,4.8965297,323.97253
2023-01-02 12:30:00+00:00,Shivajinagar,26.55,31.652895,0.0,6.618519,315.0001
2023-01-02 13:30:00+00:00,Shivajinagar,24.8,37.31635,0.0,4.68,90.0
2023-01-02 14:30:00+00:00,Shivajinagar,24.5,39.68592,0.0,1.8,216.86998
2023-01-02 15:30:00+00:00,Shivajinagar,20.45,50.589645,0.0,6.379216,253.61038
2023-01-02 16:30:00+00:00,Shivajinagar,19.1,53.91193,0.0,5.3517847,222.27362
2023-01-02 17:30:00+00:00,Shivajinagar,19.4,51.509907,0.0,3.8939953,236.3099
2023-01-02 18:30:00+00:00,Shivajinagar,21.35,41.678112,0.0,4.829907,333.43503
2023-01-02 19:30:00+00:00,Shivajinagar,18.4,51.767525,0.0,6.162207,6.70975
2023-01-02 20:30:00+00:00,Shivajinagar,18.75,49.624798,0.0,2.4149535,296.56497
2023-01-02 21:30:00+00:00,Shivajinagar,17.7,54.279125,0.0,2.968636,284.03625
2023-01-02 22:30:00+00:00,Shivajinagar,17.95,53.612976,0.0,1.835647,258.6901
2023-01-02 23:30:00+00:00,Shivajinagar,17.2,61.152233,0.0,1.5273507,224.9999
2023-01-03 00:30:00+00:00,Shivajinagar,17.0,63.188858,0.0,2.8799999,180.0
2023-01-03 01:30:00+00:00,Shivajinagar,16.75,65.28062,0.0,2.0364676,315.0001
2023-01-03 02:30:00+00:00,Shivajinagar,18.0,64.68852,0.0,0.8049845,333.43503
2023-01-03 03:30:00+00:00,Shivajinagar,20.75,59.980724,0.0,3.7064266,29.054508
2023-01-03 04:30:00+00:00,Shivajinagar,23.45,55.200336,0.0,5.3999996,53.13002
2023-01-03 05:30:00+00:00,Shivajinagar,25.95,50.550148,0.0,5.1544156,77.90526
2023-01-03 06:30:00+00:00,Shivajinagar,28.0,44.24019,0.0,3.2399998,90.0
2023-01-03 07:30:00+00:00,Shivajinagar,29.3,35.092243,0.0,1.5273507,315.0001
2023-01-03 08:30:00+00:00,Shivajinagar,29.85,30.280676,0.0,5.634891,296.56497
2023-01-03 09:30:00+00:00,Shivajinagar,29.65,29.725187,0.0,6.725354,285.52417
2023-01-03 10:30:00+00:00,Shivajinagar,29.2,30.609236,0.0,5.6920996,288.43503
2023-01-03 11:30:00+00:00,Shivajinagar,27.9,38.56649,0.0,2.6208394,254.05453
2023-01-03 12:30:00+00:00,Shivajinagar,25.7,40.289753,0.0,5.0528407,265.91446
2023-01-03 13:30:00+00:00,Shivajinagar,25.0,43.128784,0.0,12.682018,276.5197
2023-01-03 14:30:00+00:00,Shivajinagar,23.2,55.317024,0.0,7.9932976,277.76508
2023-01-03 15:30:00+00:00,Shivajinagar,21.6,62.773697,0.0,6.830519,251.56496
2023-01-03 16:30:00+00:00,Shivajinagar,21.0,66.1871,0.0,7.5685663,244.65387
2023-01-03 17:30:00+00:00,Shivajinagar,20.0,70.85388,0.0,5.6002855,224.9999
2023-01-03 18:30:00+00:00,Shivajinagar,19.2,74.222755,0.0,5.1919937,236.3099
2023-01-03 19:30:00+00:00,Shivajinagar,18.0,80.010735,0.0,5.904439,217.56866
2023-01-03 20:30:00+00:00,Shivajinagar,17.7,80.48852,0.0,5.00128,30.256361
2023-01-03 21:30:00+00:00,Shivajinagar,17.0,82.24219,0.0,6.4799995,90.0
2023-01-03 22:30:00+00:00,Shivajinagar,17.95,74.00866,0.0,5.3517847,70.346085
2023-01-03 23:30:00+00:00,Shivajinagar,15.85,87.34443,0.0,7.145796,49.085716
2023-01-04 00:30:00+00:00,Shivajinagar,15.3,87.86501,0.0,7.289444,69.775055
2023-01-04 01:30:00+00:00,Shivajinagar,15.7,86.48237,0.0,5.815978,68.19853
2023-01-04 02:30:00+00:00,Shivajinagar,18.2,72.85531,0.0,1.9386592,68.19853
2023-01-04 03:30:00+00:00,Shivajinagar,20.4,66.923615,0.0,4.829907,63.435013
2023-01-04 04:30:00+00:00,Shivajinagar,22.95,59.146053,0.0,6.763786,64.79892
2023-01-04 05:30:00+00:00,Shivajinagar,25.45,50.094048,0.0,7.754637,68.19853
2023-01-04 06:30:00+00:00,Shivajinagar,27.4,42.946857,0.0,7.2805495,81.46932
2023-01-04 07:30:00+00:00,Shivajinagar,28.85,37.70818,0.0,2.5959969,123.690094
2023-01-04 08:30:00+00:00,Shivajinagar,29.4,34.77578,0.0,4.1046314,232.12495
2023-01-04 09:30:00+00:00,Shivajinagar,29.35,33.858097,0.0,5.904439,232.43134
2023-01-04 10:30:00+00:00,Shivajinagar,28.85,33.830536,0.0,3.319036,220.60121
2023-01-04 11:30:00+00:00,Shivajinagar,27.2,39.785034,0.0,5.6233797,219.80553
2023-01-04 12:30:00+00:00,Shivajinagar,24.45,53.00107,0.0,6.162207,186.70975
2023-01-04 13:30:00+00:00,Shivajinagar,24.2,51.412094,0.0,4.802999,192.99461
2023-01-04 14:30:00+00:00,Shivajinagar,24.35,52.804115,0.0,8.699793,245.55606
2023-01-04 15:30:00+00:00,Shivajinagar,22.25,61.913002,0.0,7.208994,267.13766
2023-01-04 16:30:00+00:00,Shivajinagar,21.1,67.067764,0.0,7.69592,259.21576
2023-01-04 17:30:00+00:00,Shivajinagar,20.1,73.42673,0.0,5.1544156,282.09473
2023-01-04 18:30:00+00:00,Shivajinagar,19.75,74.795425,0.0,6.2145634,10.007925
2023-01-04 19:30:00+00:00,Shivajinagar,18.5,79.309906,0.0,7.127636,44.999897
2023-01-04 20:30:00+00:00,Shivajinagar,18.5,79.56565,0.0,4.5820518,44.999897
2023-01-04 21:30:00+00:00,Shivajinagar,18.2,81.86263,0.0,4.1046314,37.875053
2023-01-04 22:30:00+00:00,Shivajinagar,17.55,85.830215,0.0,5.1165614,50.710617
2023-01-04 23:30:00+00:00,Shivajinagar,17.65,85.017075,0.0,5.0911684,44.999897
2023-01-05 00:30:00+00:00,Shivajinagar,16.4,92.02139,0.0,7.42159,67.16631
2023-01-05 01:30:00+00:00,Shivajinagar,16.7,91.744354,0.0,5.4477882,97.59455
2023-01-05 02:30:00+00:00,Shivajinagar,19.55,79.966866,0.0,6.489992,93.17977
2023-01-05 03:30:00+00:00,Shivajinagar,22.1,69.23319,0.0,10.446206,88.025116
2023-01-05 04:30:00+00:00,Shivajinagar,24.8,56.797222,0.0,12.324414,96.70974
2023-01-05 05:30:00+00:00,Shivajinagar,26.95,45.993374,0.0,12.904882,120.141304
2023-01-05 06:30:00+00:00,Shivajinagar,28.15,40.311623,0.0,11.592894,126.15828
2023-01-05 07:30:00+00:00,Shivajinagar,28.75,37.31227,0.0,10.086427,124.82456
2023-01-05 08:30:00+00:00,Shivajinagar,29.25,34.96318,0.0,9.360001,112.61991
2023-01-05 09:30:00+00:00,Shivajinagar,29.0,34.209763,0.0,8.225035,113.198616
2023-01-05 10:30:00+00:00,Shivajinagar,28.45,34.510582,0.0,4.829907,116.56499
2023-01-05 11:30:00+00:00,Shivajinagar,27.2,37.992626,0.0,5.0528407,85.91447
2023-01-05 12:30:00+00:00,Shivajinagar,24.85,44.38645,0.0,8.825508,78.231735
2023-01-05 13:30:00+00:00,Shivajinagar,24.1,49.73679,0.0,7.5685663,92.72626
2023-01-05 14:30:00+00:00,Shivajinagar,23.25,54.08456,0.0,6.12,118.072395
2023-01-05 15:30:00+00:00,Shivajinagar,21.6,60.18076,0.0,6.489992,123.6901
2023-01-05 16:30:00+00:00,Shivajinagar,21.3,61.496204,0.0,7.2,126.86999
2023-01-05 17:30:00+00:00,Shivajinagar,20.45,65.4313,0.0,5.8603754,132.5104
2023-01-05 18:30:00+00:00,Shivajinagar,19.95,70.38825,0.0,6.87779,96.00892
2023-01-05 19:30:00+00:00,Shivajinagar,19.55,71.6915,0.0,5.3517847,70.346085
2023-01-05 20:30:00+00:00,Shivajinagar,18.9,73.93187,0.0,6.130579,93.366394
2023-01-05 21:30:00+00:00,Shivajinagar,19.25,73.51547,0.0,6.638072,102.5288
2023-01-05 22:30:00+00:00,Shivajinagar,18.45,80.58931,0.0,6.4799995,90.0
2023-01-05 23:30:00+00:00,Shivajinagar,17.2,86.349106,0.0,6.28713,76.75947
2023-01-06 00:30:00+00:00,Shivajinagar,17.25,87.47182,0.0,5.0911684,98.13002
2023-01-06 01:30:00+00:00,Shivajinagar,17.6,86.9442,0.0,7.2359104,95.7105
2023-01-06 02:30:00+00:00,Shivajinagar,19.95,77.75854,0.0,8.350138,82.56869
2023-01-06 03:30:00+00:00,Shivajinagar,22.25,68.82257,0.0,12.287555,95.04236
2023-01-06 04:30:00+00:00,Shivajinagar,24.8,56.25419,0.0,17.414474,119.74479
2023-01-06 05:30:00+00:00,Shivajinagar,26.0,50.72619,0.0,16.42247,116.00329
2023-01-06 06:30:00+00:00,Shivajinagar,26.95,46.291607,0.0,14.917212,109.74693
2023-01-06 07:30:00+00:00,Shivajinagar,27.75,42.350773,0.0,12.413476,106.85848
2023-01-06 08:30:00+00:00,Shivajinagar,28.4,39.214798,0.0,11.090103,103.13403
2023-01-06 09:30:00+00:00,Shivajinagar,28.45,37.71993,0.0,11.159999,90.0
2023-01-06 10:30:00+00:00,Shivajinagar,28.2,37.40361,0.0,12.144331,78.02389
2023-01-06 11:30:00+00:00,Shivajinagar,26.85,41.282944,0.0,9.0645685,83.15732
2023-01-06 12:30:00+00:00,Shivajinagar,24.4,49.01007,0.0,7.491114,54.782326
2023-01-06 13:30:00+00:00,Shivajinagar,23.25,53.384266,0.0,9.904906,70.90642
2023-01-06 14:30:00+00:00,Shivajinagar,22.5,55.683784,0.0,9.007196,92.29056
2023-01-06 15:30:00+00:00,Shivajinagar,21.5,59.961723,0.0,7.172949,107.52566
2023-01-06 16:30:00+00:00,Shivajinagar,21.05,62.65019,0.0,8.311245,94.96966
2023-01-06 17:30:00+00:00,Shivajinagar,20.7,66.553604,0.0,8.64,90.0
2023-01-06 18:30:00+00:00,Shivajinagar,20.25,72.282936,0.0,9.3669195,92.20255
2023-01-06 19:30:00+00:00,Shivajinagar,19.4,77.925316,0.0,8.647496,92.385895
2023-01-06 20:30:00+00:00,Shivajinagar,18.9,81.167755,0.0,7.2,90.0
2023-01-06 21:30:00+00:00,Shivajinagar,18.4,85.096565,0.0,5.771239,86.423744
2023-01-06 22:30:00+00:00,Shivajinagar,18.15,87.55274,0.0,6.162207,83.29026
2023-01-06 23:30:00+00:00,Shivajinagar,17.45,93.26404,0.0,6.924738,98.97255
2023-01-07 00:30:00+00:00,Shivajinagar,17.4,94.45617,0.0,8.049845,100.30479
2023-01-07 01:30:00+00:00,Shivajinagar,17.4,94.756905,0.0,7.2805495,98.530685
2023-01-07 02:30:00+00:00,Shivajinagar,19.45,84.399925,0.0,6.379216,73.61038
2023-01-07 03:30:00+00:00,Shivajinagar,21.75,73.24554,0.0,9.605998,77.00539
2023-01-07 04:30:00+00:00,Shivajinagar,24.25,60.79618,0.0,15.84409,88.69808
2023-01-07 05:30:00+00:00,Shivajinagar,25.55,54.316563,0.0,14.618837,80.07382
2023-01-07 06:30:00+00:00,Shivajinagar,26.85,48.400677,0.0,13.708391,76.328674
2023-01-07 07:30:00+00:00,Shivajinagar,27.55,44.547207,0.0,12.979984,70.559875
2023-01-07 08:30:00+00:00,Shivajinagar,27.75,41.940025,0.0,11.753877,62.65021
2023-01-07 09:30:00+00:00,Shivajinagar,27.75,39.80805,0.0,11.983188,57.264786
2023-01-07 10:30:00+00:00,Shivajinagar,27.05,40.800602,0.0,12.904882,59.8587
2023-01-07 11:30:00+00:00,Shivajinagar,25.6,47.755455,0.0,9.904906,70.90642
2023-01-07 12:30:00+00:00,Shivajinagar,24.35,51.786583,0.0,5.1544156,77.90526
2023-01-07 13:30:00+00:00,Shivajinagar,22.5,59.422638,0.0,6.519877,83.659904
2023-01-07 14:30:00+00:00,Shivajinagar,21.15,65.58026,0.0,7.6367526,98.13002
2023-01-07 15:30:00+00:00,Shivajinagar,21.2,64.33081,0.0,6.162207,96.70974
2023-01-07 16:30:00+00:00,Shivajinagar,19.5,71.68232,0.0,8.404285,43.26433
2023-01-07 17:30:00+00:00,Shivajinagar,19.1,71.14524,0.0,7.072878,75.25639
2023-01-07 18:30:00+00:00,Shivajinagar,18.8,71.78647,0.0,5.6920996,108.43504
2023-01-07 19:30:00+00:00,Shivajinagar,18.0,75.72311,0.0,5.8048253,97.12492
2023-01-07 20:30:00+00:00,Shivajinagar,17.6,77.40226,0.0,6.379216,73.61038
2023-01-07 21:30:00+00:00,Shivajinagar,16.9,80.64215,0.0,5.4477882,97.59455
2023-01-07 22:30:00+00:00,Shivajinagar,16.05,85.12194,0.0,6.151683,110.55613
2023-01-07 23:30:00+00:00,Shivajinagar,17.3,80.43447,0.0,3.6179552,95.7105
2023-01-08 00:30:00+00:00,Shivajinagar,16.95,81.7039,0.0,2.968636,75.96373
2023-01-08 01:30:00+00:00,Shivajinagar,16.35,84.87779,0.0,2.5455842,8.130019
2023-01-08 02:30:00+00:00,Shivajinagar,17.65,79.96248,0.0,1.484318,75.96373
2023-01-08 03:30:00+00:00,Shivajinagar,20.35,67.56679,0.0,5.495161,58.392544
2023-01-08 04:30:00+00:00,Shivajinagar,22.75,56.660202,0.0,8.699793,65.55606
2023-01-08 05:30:00+00:00,Shivajinagar,24.7,48.295834,0.0,10.137692,73.49557
2023-01-08 06:30:00+00:00,Shivajinagar,26.0,42.28084,0.0,8.854829,63.435013
2023-01-08 07:30:00+00:00,Shivajinagar,26.7,38.61174,0.0,7.928177,50.52757
2023-01-08 08:30:00+00:00,Shivajinagar,27.0,38.062153,0.0,8.287822,55.6196
2023-01-08 09:30:00+00:00,Shivajinagar,27.15,36.499264,0.0,8.699793,65.55606
2023-01-08 10:30:00+00:00,Shivajinagar,26.85,36.29396,0.0,10.041354,75.46551
2023-01-08 11:30:00+00:00,Shivajinagar,25.9,36.390266,0.0,10.446206,88.025116
2023-01-08 12:30:00+00:00,Shivajinagar,23.7,40.67242,0.0,9.227524,110.55612
2023-01-08 13:30:00+00:00,Shivajinagar,22.2,42.776493,0.0,7.2359104,84.2895
2023-01-08 14:30:00+00:00,Shivajinagar,20.95,41.564648,0.0,7.172949,72.47434
2023-01-08 15:30:00+00:00,Shivajinagar,20.15,43.517212,0.0,8.473393,102.26476
2023-01-08 16:30:00+00:00,Shivajinagar,19.4,46.215847,0.0,9.227524,110.55612
2023-01-08 17:30:00+00:00,Shivajinagar,18.35,49.01195,0.0,6.830519,108.43504
2023-01-08 18:30:00+00:00,Shivajinagar,17.8,49.029198,0.0,6.9527545,111.25058
2023-01-08 19:30:00+00:00,Shivajinagar,16.0,54.580284,0.0,7.9526596,95.19434
2023-01-08 20:30:00+00:00,Shivajinagar,15.6,55.420586,0.0,7.928178,92.60251
2023-01-08 21:30:00+00:00,Shivajinagar,16.2,51.710327,0.0,6.2145634,79.99209
2023-01-08 22:30:00+00:00,Shivajinagar,16.25,51.015305,0.0,4.3498964,114.44395
2023-01-08 23:30:00+00:00,Shivajinagar,15.4,55.17892,0.0,2.2768397,161.56496
2023-01-09 00:30:00+00:00,Shivajinagar,15.0,55.840508,0.0,2.16,180.0
2023-01-09 01:30:00+00:00,Shivajinagar,14.9,55.239937,0.0,2.0991426,149.03632
2023-01-09 02:30:00+00:00,Shivajinagar,15.7,56.019688,0.0,2.2768397,18.435053
2023-01-09 03:30:00+00:00,Shivajinagar,18.35,50.024876,0.0,3.8268526,41.185837
2023-01-09 04:30:00+00:00,Shivajinagar,21.3,40.820312,0.0,7.0911775,66.037506
2023-01-09 05:30:00+00:00,Shivajinagar,23.8,35.190327,0.0,9.346143,74.3577
2023-01-09 06:30:00+00:00,Shivajinagar,25.7,30.15143,0.0,9.605998,77.00539
2023-01-09 07:30:00+00:00,Shivajinagar,26.7,27.841963,0.0,8.373386,64.5367
2023-01-09 08:30:00+00:00,Shivajinagar,27.15,26.469809,0.0,7.7043357,52.594578
2023-01-09 09:30:00+00:00,Shivajinagar,27.2,25.940928,0.0,8.209263,52.124958
2023-01-09 10:30:00+00:00,Shivajinagar,26.8,25.300802,0.0,9.387651,57.528828
2023-01-09 11:30:00+00:00,Shivajinagar,25.85,25.84515,0.0,8.217153,61.189304
2023-01-09 12:30:00+00:00,Shivajinagar,22.5,30.835226,0.0,7.771331,76.60749
2023-01-09 13:30:00+00:00,Shivajinagar,21.55,32.107075,0.0,7.8625183,105.945465
2023-01-09 14:30:00+00:00,Shivajinagar,20.25,34.900993,0.0,6.989936,124.50858
2023-01-09 15:30:00+00:00,Shivajinagar,19.25,34.36873,0.0,6.489992,146.3099
2023-01-09 16:30:00+00:00,Shivajinagar,17.35,37.37134,0.0,10.028439,111.03758
2023-01-09 17:30:00+00:00,Shivajinagar,17.55,37.96322,0.0,8.287822,92.4895
2023-01-09 18:30:00+00:00,Shivajinagar,17.4,39.00736,0.0,9.565437,109.798965
2023-01-09 19:30:00+00:00,Shivajinagar,16.25,40.072628,0.0,7.072878,104.743614
2023-01-09 20:30:00+00:00,Shivajinagar,14.35,45.916523,0.0,9.114471,99.090195
2023-01-09 21:30:00+00:00,Shivajinagar,14.6,45.502083,0.0,7.8954163,65.77226
2023-01-09 22:30:00+00:00,Shivajinagar,14.75,44.904755,0.0,6.696387,53.74608
2023-01-09 23:30:00+00:00,Shivajinagar,14.75,43.185547,0.0,6.28713,113.62939
2023-01-10 00:30:00+00:00,Shivajinagar,14.3,44.617172,0.0,5.8603754,132.5104
2023-01-10 01:30:00+00:00,Shivajinagar,14.55,44.0585,0.0,4.8965297,126.027466
2023-01-10 02:30:00+00:00,Shivajinagar,15.4,45.249153,0.0,3.671294,78.6901
2023-01-10 03:30:00+00:00,Shivajinagar,18.6,39.354515,0.0,4.8965297,53.972538
2023-01-10 04:30:00+00:00,Shivajinagar,21.7,34.351498,0.0,8.049845,63.435013
2023-01-10 05:30:00+00:00,Shivajinagar,24.45,30.217346,0.0,9.793058,72.89719
2023-01-10 06:30:00+00:00,Shivajinagar,26.4,26.81768,0.0,10.739833,76.42955
2023-01-10 07:30:00+00:00,Shivajinagar,27.5,24.793308,0.0,10.390226,75.96373
2023-01-10 08:30:00+00:00,Shivajinagar,28.1,23.446573,0.0,9.6932955,74.931465
2023-01-10 09:30:00+00:00,Shivajinagar,28.15,23.216501,0.0,9.227524,69.44388
2023-01-10 10:30:00+00:00,Shivajinagar,27.65,23.491623,0.0,9.693296,68.19853
2023-01-10 11:30:00+00:00,Shivajinagar,26.4,25.72477,0.0,8.942214,49.899166
2023-01-10 12:30:00+00:00,Shivajinagar,22.85,29.663635,0.0,7.5942082,58.570484
2023-01-10 13:30:00+00:00,Shivajinagar,20.95,32.616673,0.0,7.6367526,98.13002
2023-01-10 14:30:00+00:00,Shivajinagar,20.55,33.079174,0.0,7.145796,139.08571
2023-01-10 15:30:00+00:00,Shivajinagar,19.9,33.24285,0.0,7.5942082,148.57048
2023-01-10 16:30:00+00:00,Shivajinagar,19.95,31.874796,0.0,8.209263,164.74483
2023-01-10 17:30:00+00:00,Shivajinagar,19.3,35.994522,0.0,7.92,90.0
2023-01-10 18:30:00+00:00,Shivajinagar,16.9,43.49692,0.0,9.028754,66.50142
2023-01-10 19:30:00+00:00,Shivajinagar,16.1,46.249527,0.0,9.0,106.26028
2023-01-10 20:30:00+00:00,Shivajinagar,17.5,41.439697,0.0,7.771331,103.39252
2023-01-10 21:30:00+00:00,Shivajinagar,17.75,40.79169,0.0,5.3999996,90.0
2023-01-10 22:30:00+00:00,Shivajinagar,17.1,43.09978,0.0,3.319036,49.398785
2023-01-10 23:30:00+00:00,Shivajinagar,14.15,57.98092,0.0,1.609969,243.43501
2023-01-11 00:30:00+00:00,Shivajinagar,12.8,65.077705,0.0,2.968636,255.96373
2023-01-11 01:30:00+00:00,Shivajinagar,12.45,70.10527,0.0,3.8773184,248.19853
2023-01-11 02:30:00+00:00,Shivajinagar,15.6,58.7406,0.0,2.5455842,278.13
2023-01-11 03:30:00+00:00,Shivajinagar,18.9,48.497677,0.0,2.2768397,341.56494
2023-01-11 04:30:00+00:00,Shivajinagar,22.5,38.853947,0.0,3.2599385,6.3401003
2023-01-11 05:30:00+00:00,Shivajinagar,25.65,32.158936,0.0,3.2599385,6.3401003
2023-01-11 06:30:00+00:00,Shivajinagar,27.8,26.737604,0.0,3.6,323.13
2023-01-11 07:30:00+00:00,Shivajinagar,28.9,23.656437,0.0,6.792466,302.00534
2023-01-11 08:30:00+00:00,Shivajinagar,29.4,23.38189,0.0,8.707237,299.74478
2023-01-11 09:30:00+00:00,Shivajinagar,29.55,23.021297,0.0,9.726664,308.991
2023-01-11 10:30:00+00:00,Shivajinagar,29.15,21.305864,0.0,11.753876,310.0302
2023-01-11 11:30:00+00:00,Shivajinagar,27.5,22.488853,0.0,11.384198,304.69522
2023-01-11 12:30:00+00:00,Shivajinagar,24.1,28.688093,0.0,10.495713,300.96368
2023-01-11 13:30:00+00:00,Shivajinagar,22.3,34.285297,0.0,10.829959,285.4222
2023-01-11 14:30:00+00:00,Shivajinagar,20.45,40.998386,0.0,8.311245,265.03033
2023-01-11 15:30:00+00:00,Shivajinagar,19.25,46.174088,0.0,7.172949,252.47433
2023-01-11 16:30:00+00:00,Shivajinagar,17.6,52.619217,0.0,7.072878,255.2564
2023-01-11 17:30:00+00:00,Shivajinagar,16.3,58.513603,0.0,8.225035,246.80139
2023-01-11 18:30:00+00:00,Shivajinagar,15.75,58.77742,0.0,7.653705,228.81418
2023-01-11 19:30:00+00:00,Shivajinagar,15.65,56.77967,0.0,8.0899935,237.72438
2023-01-11 20:30:00+00:00,Shivajinagar,15.3,57.08149,0.0,7.754637,248.19853
2023-01-11 21:30:00+00:00,Shivajinagar,17.1,49.8563,0.0,3.2599385,276.3401
2023-01-11 22:30:00+00:00,Shivajinagar,16.0,54.767773,0.0,2.0364676,44.999897
2023-01-11 23:30:00+00:00,Shivajinagar,15.9,51.987576,0.0,0.71999997,90.0
2023-01-12 00:30:00+00:00,Shivajinagar,15.2,53.62565,0.0,1.8,143.13002
2023-01-12 01:30:00+00:00,Shivajinagar,15.05,51.759235,0.0,0.5091169,224.9999
2023-01-12 02:30:00+00:00,Shivajinagar,16.0,54.021214,0.0,3.396233,302.00534
2023-01-12 03:30:00+00:00,Shivajinagar,19.0,49.189205,0.0,4.510787,331.38962
2023-01-12 04:30:00+00:00,Shivajinagar,22.2,37.85219,0.0,5.1544156,347.90527
2023-01-12 05:30:00+00:00,Shivajinagar,24.9,28.61173,0.0,4.6938252,355.60138
2023-01-12 06:30:00+00:00,Shivajinagar,26.9,23.705673,0.0,3.096837,324.46225
2023-01-12 07:30:00+00:00,Shivajinagar,28.15,22.03365,0.0,5.1544156,282.09473
2023-01-12 08:30:00+00:00,Shivajinagar,28.95,21.478807,0.0,7.289444,290.22495
2023-01-12 09:30:00+00:00,Shivajinagar,29.3,19.972254,0.0,9.693296,301.32864
2023-01-12 10:30:00+00:00,Shivajinagar,28.9,16.162895,0.0,12.7279215,298.7397
2023-01-12 11:30:00+00:00,Shivajinagar,26.3,20.36326,0.0,12.10157,292.751
2023-01-12 12:30:00+00:00,Shivajinagar,23.05,25.809723,0.0,10.144082,297.47433
2023-01-12 13:30:00+00:00,Shivajinagar,21.15,33.135098,0.0,9.107359,288.43503
2023-01-12 14:30:00+00:00,Shivajinagar,19.5,42.15737,0.0,8.473393,282.26477
2023-01-12 15:30:00+00:00,Shivajinagar,18.3,55.35917,0.0,8.4042845,260.13425
2023-01-12 16:30:00+00:00,Shivajinagar,17.4,67.4037,0.0,7.69592,259.21576
2023-01-12 17:30:00+00:00,Shivajinagar,16.55,75.48557,0.0,6.830519,251.56496
2023-01-12 18:30:00+00:00,Shivajinagar,15.9,79.45739,0.0,6.28713,246.3706
